Protein Id	Gene Symbol	Description	Number of peptides	2726_1	2726_2	2726_3	2726_4	2726_5	2995_1	2995_2	2995_3	2995_6	2995_7 
YJR032W	CPR7	"Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; binds to Hsp82p and contributes to chaperone activity"	2	96.4513	82.7143	77.4389	42.1523	57.0597	119.789	186.063	187.364	77.2228	57.7937
YJR033C	RAV1	"Subunit of the RAVE complex (Rav1p, Rav2p, Skp1p), which promotes assembly of the V-ATPase holoenzyme; required for transport between the early and late endosome/PVC and for localization of TGN membrane proteins; potential Cdc28p substrate"	8	1778.73	952.847	609.039	336.504	661.468	956.237	2146.96	2386.42	646.874	463.583
YJR034W	PET191	Protein required for assembly of cytochrome c oxidase; exists as an oligomer that is integral to the mitochondrial inner membrane and faces the intermembrane space; contains a twin Cx9C motif	6	302.033	663.52	1021.76	1478.91	843.385	741.39	634.032	585.464	1278.78	2329
YJR040W	GEF1	"Voltage-gated chloride channel localized to the golgi, the endosomal system, and plasma membrane, and involved in cation homeostasis; highly homologous to vertebrate voltage-gated chloride channels"	2	111.083	75.3593	67.7645	53.0228	81.9152	99.2474	114.161	117.196	73.2448	76.7291
YJR041C	URB2	"Nucleolar protein required for normal metabolism of the rRNA primary transcript, proposed to be involved in ribosome biogenesis"	6	1184.1	780.985	522.814	465.634	763.994	782.267	1232.89	1364.63	502.968	423.541
YJR042W	NUP85	Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); required for assembly of the subcomplex and also for formation of the nucleocytoplasmic Gsp1p concentration gradient that plays a role in nuclear trafficking; the Nup84 subcomplex has a role in transcription elongation	2	138.839	92.3408	92.8442	103.228	120.848	216.557	228.595	257.413	159.484	177.238
YJR043C	POL32	"Third subunit of DNA polymerase delta, involved in chromosomal DNA replication; required for error-prone DNA synthesis in the presence of DNA damage and processivity; interacts with Hys2p, PCNA (Pol30p), and Pol1p"	2	291.775	136.356	105.639	113.555	187.878	140.096	197.69	189.288	143.86	122.312
YJR045C	SSC1	"Hsp70 family ATPase, constituent of the import motor component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); involved in protein translocation and folding; subunit of SceI endonuclease"	190	11575.8	27382.5	28428.5	35446.8	29570	21325.3	17718.2	12872.6	29474.4	34693.5
YJR048W	CYC1	"Cytochrome c, isoform 1; electron carrier of the mitochondrial intermembrane space that transfers electrons from ubiquinone-cytochrome c oxidoreductase to cytochrome c oxidase during cellular respiration"	38	2790.28	3026.38	3585.07	6833.36	4875.78	2483.97	2827.49	3035.41	3270.65	5810.02
YJR049C	UTR1	ATP-NADH kinase; phosphorylates both NAD and NADH; active as a hexamer; enhances the activity of ferric reductase (Fre1p)	1	264.298	179.762	130.357	60.4396	123.539	201.705	332.207	325.812	147.874	54.8052
YJR051W	OSM1	"Fumarate reductase, catalyzes the reduction of fumarate to succinate, required for the reoxidation of intracellular NADH under anaerobic conditions; mutations cause osmotic sensitivity"	35	4633.33	4154.52	3630.26	3020.6	3908.85	3934.49	3918.36	4470.62	3412.39	3114.35
YJR052W	RAD7	Protein that recognizes and binds damaged DNA in an ATP-dependent manner (with Rad16p) during nucleotide excision repair; subunit of Nucleotide Excision Repair Factor 4 (NEF4) and the Elongin-Cullin-Socs (ECS) ligase complex	1	82.1683	66.7041	77.0634	41.2425	55.5871	75.396	91.1002	70.505	69.772	64.634
YJR059W	PTK2	Putative serine/threonine protein kinase involved in regulation of ion transport across plasma membrane; enhances spermine uptake	10	1007.05	889.45	983.858	1217.99	773.473	998.914	1378.8	1271.23	982.147	1500.34
YJR060W	CBF1	Dual function helix-loop-helix protein; binds the motif CACRTG present at several sites including MET gene promoters and centromere DNA element I (CDEI); affects nucleosome positioning at this motif; associates with other transcription factors such as Met4p and Isw1p to mediate transcriptional activation or repression; associates with kinetochore proteins and required for efficient chromosome segregation	4	181.828	326.48	386.513	353.322	163.978	369.776	209.489	235.79	404.186	393.606
YJR062C	NTA1	"Amidase, removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation"	2	95.4839	181.7	184.291	211.061	191.815	186.232	182.514	160.087	172.311	228.732
YJR064W	CCT5	"Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo"	10	902.998	913.036	1071.88	573.774	657.382	1152.13	1397.79	1408.14	785.771	524.821
YJR065C	ARP3	"Essential component of the Arp2/3 complex, which is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity"	8	643.568	518.553	610.554	850.255	526.769	822.07	1003.22	1001.61	607.923	756.577
YJR066W	TOR1	"PIK-related protein kinase and rapamycin target; subunit of TORC1, a complex that controls growth in response to nutrients by regulating translation, transcription, ribosome biogenesis, nutrient transport and autophagy; involved in meiosis"	28	3037.8	3300.86	2639.26	1798.38	2663.08	3195.44	2714.48	2624.29	2291.19	1799.51
YJR068W	RFC2	"Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon"	21	4408.43	3550.79	1451.87	1556.76	3472.55	2323.01	3070.12	3340.08	1473.27	1885.67
YJR070C	LIA1	"Deoxyhypusine hydroxylase, a HEAT-repeat containing metalloenzyme that catalyzes hypusine formation; binds to and is required for the modification of Hyp2p (eIF5A); complements S. pombe mmd1 mutants defective in mitochondrial positioning"	4	142.239	326.36	320.794	170.518	224.208	334.12	177.768	165.035	315.856	192.54
YJR072C	NPA3	"Essential, conserved, cytoplasmic ATPase; phosphorylated by the Pcl1p-Pho85p kinase complex"	2	127.66	127.797	94.5106	63.8061	105.758	108.075	101.64	92.4684	83.2793	65.0648
YJR073C	OPI3	"Phospholipid methyltransferase (methylene-fatty-acyl-phospholipid synthase), catalyzes the last two steps in phosphatidylcholine biosynthesis"	3	138.091	238.434	118.885	260.309	278.873	311.99	205.43	247.043	107.841	115.718
YJR075W	HOC1	"Alpha-1,6-mannosyltransferase involved in cell wall mannan biosynthesis; subunit of a Golgi-localized complex that also contains Anp1p, Mnn9p, Mnn11p, and Mnn10p; identified as a suppressor of a cell lysis sensitive pkc1-371 allele"	5	534.007	341.003	300.673	205.08	316.796	353.525	351.534	380.747	244.23	288.056
YJR076C	CDC11	"Component of the septin ring of the mother-bud neck that is required for cytokinesis; septins recruit proteins to the neck and can act as a barrier to diffusion at the membrane, and they comprise the 10nm filaments seen with EM"	5	237.045	384.056	429.195	729.678	370.289	508.592	406.672	409.904	461.016	774.157
YJR077C	MIR1	"Mitochondrial phosphate carrier, imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated"	95	13683.7	9571.69	7605.04	9885.12	11262	9113.09	10855.4	11859.6	10336.9	9823.78
YJR078W	BNA2	"Putative tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase, required for de novo biosynthesis of NAD from tryptophan via kynurenine; interacts genetically with telomere capping gene CDC13; regulated by Hst1p and Aftp"	1	41.4942	34.5338	19.2195	18.7308	19.457	34.3565	53.5096	57.0839	25.8126	6.87853
YJR080C	AIM24	"Protein of unknown function; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss"	65	11615.1	7542.86	6808.44	6949.44	8823.18	6934.81	9824.32	10505.5	8055.27	6724.21
YJR083C	ACF4	"Protein of unknown function, computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate"	2	65.0085	188.039	221.665	343.114	166.383	197.923	94.2305	98.895	164.449	310.048
YJR084W	YJR084W	Protein that forms a complex with Thp3p; may have a role in transcription elongation and/or mRNA splicing; identified as a COP9 signalosome component but phenotype and interactions suggest it may not be involved with the signalosome	7	1310.77	544.245	486.03	362.18	457.965	850.392	1378.41	1608.74	542.122	427.388
YJR086W	STE18	"G protein gamma subunit, forms a dimer with Ste4p to activate the mating signaling pathway, forms a heterotrimer with Gpa1p and Ste4p to dampen signaling; C-terminus is palmitoylated and farnesylated, which are required for normal signaling"	3	222.759	328.449	293.911	278.876	270.113	401.456	257.124	259.055	344.549	374.331
YJR088C	EMC2	Member of a transmembrane complex required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response	19	3730.87	3321.13	2863.05	2505.44	3065.69	3487.62	2726.44	3049.09	2529.51	2382.69
YJR090C	GRR1	"F-box protein component of the SCF ubiquitin-ligase complex; involved in carbon catabolite repression, glucose-dependent divalent cation transport, high-affinity glucose transport, morphogenesis, and sulfite detoxification"	3	300.388	121.863	100.478	88.7868	118.369	183.925	391.308	449.723	129.154	92.0062
YJR091C	JSN1	"Member of the Puf family of RNA-binding proteins, interacts with mRNAs encoding membrane-associated proteins; involved in localizing the Arp2/3 complex to mitochondria; overexpression causes increased sensitivity to benomyl"	1	30.207	74.3161	122.144	82.9506	51.9208	96.9469	37.438	39.9105	83.5624	78.7174
YJR094W-A	RPL43B	"Protein component of the large (60S) ribosomal subunit, identical to Rpl43Ap and has similarity to rat L37a ribosomal protein"	4	624.306	667.299	626.871	304.799	494.17	685.209	558.121	584.413	373.857	322.237
YJR095W	SFC1	"Mitochondrial succinate-fumarate transporter, transports succinate into and fumarate out of the mitochondrion; required for ethanol and acetate utilization"	57	13328.5	9069.99	8950.74	8369.96	11092.8	10407.5	12524.6	13445.9	10832.3	9572.1
YJR096W	YJR096W	Putative xylose and arabinose reductase; member of the aldo-keto reductase (AKR) family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS	11	727.941	661.499	996.936	1007.44	747.436	1071.77	942.519	746.012	1117.32	1435.19
YJR098C	YJR098C	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	1	127.892	70.6755	38.1162	39.9266	62.521	52.3629	74.0335	75.0998	39.8469	30.7327
YJR099W	YUH1	Ubiquitin C-terminal hydrolase that cleaves ubiquitin-protein fusions to generate monomeric ubiquitin; hydrolyzes the peptide bond at the C-terminus of ubiquitin; also the major processing enzyme for the ubiquitin-like protein Rub1p	1	57.5092	135.568	128.367	55.0605	79.8052	121.813	74.8021	60.3255	99.5321	48.31
YJR100C	AIM25	Putative protein of unknown function; non-tagged protein is detected in purified mitochondria in high-throughput studies; similar to murine NOR1; null mutant is viable and displays elevated frequency of mitochondrial genome loss	25	3600.52	2138.18	2036.85	2208.45	2929.25	2425.11	3180.28	3348.83	2669.29	2532.12
YJR101W	RSM26	Mitochondrial ribosomal protein of the small subunit	7	668.494	431.83	598.267	708.103	726.128	453.737	495.01	427.763	672.069	669.522
YJR102C	VPS25	"Component of the ESCRT-II complex, which is involved in ubiquitin-dependent sorting of proteins into the endosome"	1	51.7755	64.3564	55.1943	21.7289	44.0158	66.0701	71.7523	63.4927	41.1154	25.0601
YJR103W	URA8	"Minor CTP synthase isozyme (see also URA7), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis"	17	2153.54	1649.58	1529.23	763.4	1177.6	1722.75	2698.97	2821.31	1288.78	916.88
YJR104C	SOD1	Cytosolic copper-zinc superoxide dismutase; some mutations are analogous to those that cause ALS (amyotrophic lateral sclerosis) in humans	26	2070.57	4886.09	4921.99	4289.38	4289.93	4978.26	3297.49	2937.26	4491.26	3984.06
YJR105W	ADO1	"Adenosine kinase, required for the utilization of S-adenosylmethionine (AdoMet); may be involved in recycling adenosine produced through the methyl cycle"	10	1073.34	2447.09	2723.49	1192.73	1569.64	2780.93	1420.55	1158.16	2431.07	1372.27
YJR109C	CPA2	"Large subunit of carbamoyl phosphate synthetase, which catalyzes a step in the synthesis of citrulline, an arginine precursor"	22	4594.06	4021.22	2749.29	1704.29	2810.15	3247.98	3338.49	3584.21	2596.47	1820.75
YJR110W	YMR1	"Phosphatidylinositol 3-phosphate (PI3P) phosphatase; involved in various protein sorting pathways, including CVT targeting and endosome to vacuole transport; has similarity to the conserved myotubularin dual specificity phosphatase family"	4	402.689	155.947	126.831	100.547	140.26	195.753	363.909	425.952	141.809	94.9122
YJR111C	YJR111C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondria	8	1525.26	960.534	1348.88	1414.39	1303.09	1214.26	1202.62	1240.09	1686.91	1598.22
YJR113C	RSM7	"Mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S7 ribosomal protein"	37	6247.77	4100.11	5513.17	7017.15	6676.51	4452.57	4981.46	4601.39	7084.1	8089.81
YJR117W	STE24	"Highly conserved zinc metalloprotease that functions in two steps of a-factor maturation, C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; contains multiple transmembrane spans"	26	4609.5	3402.6	3030.64	2431.58	3474.39	3324.31	3337.71	3734.97	2870.79	2177.51
YJR121W	ATP2	"Beta subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated"	422	40521.1	49148.7	44657.8	43992.5	53188.3	40638.9	41252.1	37080.5	48787.3	38460.5
YJR122W	IBA57	Mitochondrial matrix protein involved in the incorporation of iron-sulfur clusters into mitochondrial aconitase-type proteins; activates the radical-SAM family members Bio2p and Lip5p; interacts with Ccr4p in the two-hybrid system	15	849.972	1360.17	1485.71	2128.87	1798.55	1085.44	1034.81	872.459	1581.6	2056.28
YJR123W	RPS5	"Protein component of the small (40S) ribosomal subunit, the least basic of the non-acidic ribosomal proteins; phosphorylated in vivo; essential for viability; has similarity to E. coli S7 and rat S5 ribosomal proteins"	11	1567.04	1800.49	1825.47	1335.89	1603.21	2068.05	1454.68	1456.74	1286.61	968.648
YJR125C	ENT3	Protein containing an N-terminal epsin-like domain involved in clathrin recruitment and traffic between the Golgi and endosomes; associates with the clathrin adaptor Gga2p	10	1144.95	778.946	644.391	421.839	734.057	791.8	860.713	926.44	666.995	442.814
YJR129C	YJR129C	Putative protein of unknown function; predicted S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm	1	70.8708	23.5879	32.0258	14.8142	22.4056	108.872	210.101	248.493	79.8178	29.6995
YJR131W	MNS1	"Alpha-1,2-mannosidase involved in ER quality control; catalyzes the removal of one mannose residue from Man9GlcNAc to produce a single isomer of Man8GlcNAc in N-linked oligosaccharide biosynthesis; integral to ER membrane"	18	3661.67	3034.53	2748.47	1971.7	2728.73	3315.62	3097.18	3590.21	2581.21	2198.57
YJR132W	NMD5	"Karyopherin, a carrier protein involved in nuclear import of proteins; importin beta homolog"	2	37.0853	24.5898	28.0804	28.1694	20.2869	61.591	109.82	108.885	47.8827	39.3177
YJR133W	XPT1	"Xanthine-guanine phosphoribosyl transferase, required for xanthine utilization and for optimal utilization of guanine"	3	109.64	262.002	310.603	172.937	173.547	380.293	140.962	155.607	312.596	268.001
YJR135W-A	TIM8	"Mitochondrial intermembrane space protein, forms a complex with Tim13p that delivers a subset of hydrophobic proteins to the TIM22 complex for inner membrane insertion; homolog of human TIMM8A, implicated in Mohr-Tranebjaerg syndrome"	4	160.478	184.258	202.803	236.875	312.362	161.871	152.302	136.877	332.287	306.011
YJR138W	IML1	"Subunit of the SEA (Seh1-associated) complex, a coatomer-related complex that associates dynamically with the vacuole; has an N-terminal CDC48-like domain and a C-terminal DEP domain; central region is readily accessible to proteases"	9	750.246	614.824	581.883	352.203	581.629	942.02	1045.5	999.231	591.866	341.099
YJR139C	HOM6	"Homoserine dehydrogenase (L-homoserine:NADP oxidoreductase), dimeric enzyme that catalyzes the third step in the common pathway for methionine and threonine biosynthesis; enzyme has nucleotide-binding, dimerization and catalytic regions"	15	1280.91	2998.1	3060.85	1850.7	2015.07	3362.51	1702.06	1543.28	2655.07	1919.76
YJR142W	YJR142W	Putative protein of unknown function; GST fusion protein is a Dbf2-Mob1 phosphoylation target in a proteome chip analysis; synthetic lethal with PH085 deletion; plays a role in restricting Ty1 transposition	3	69.0865	113.79	153.076	179.93	157.998	139.004	97.1369	87.4454	176.421	205.988
YJR143C	PMT4	"Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals"	32	6453.43	6903.93	4959.48	3925.4	6028.06	6539.96	5693.44	6921.79	4495.4	3879.46
YJR144W	MGM101	"Protein involved in mitochondrial genome maintenance; component of the mitochondrial nucleoid, required for the repair of oxidative mtDNA damage"	30	6241.74	4153.97	4600.17	5801.05	5357.17	3965.07	5263.18	5020.44	5296.52	6188.69
YJR148W	BAT2	"Cytosolic branched-chain amino acid (BCAA) aminotransferase, preferentially involved in BCAA catabolism; homolog of murine ECA39; highly expressed during stationary phase and repressed during logarithmic phase"	5	319.106	297.751	339.723	166.875	242.617	367.584	322.87	316.36	267.379	154.328
YJR149W	YJR149W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm	3	112.981	194.111	207.719	222.427	181.661	239.899	171.785	164.841	215.512	238.87
YKL002W	DID4	"Class E Vps protein of the ESCRT-III complex, required for sorting of integral membrane proteins into lumenal vesicles of multivesicular bodies, and for delivery of newly synthesized vacuolar enzymes to the vacuole, involved in endocytosis"	14	2673.22	2311.82	1597.55	958.319	2034.79	1834.37	2056.39	2264.58	1423.16	873.752
YKL003C	MRP17	"Mitochondrial ribosomal protein of the small subunit; MRP17 exhibits genetic interactions with PET122, encoding a COX3-specific translational activator"	9	1116.16	744.593	1020.4	1219.51	1181.84	815.27	890.379	763.856	1247.16	1346.2
YKL007W	CAP1	Alpha subunit of the capping protein (CP) heterodimer (Cap1p and Cap2p) which binds to the barbed ends of actin filaments preventing further polymerization; localized predominantly to cortical actin patches	8	373.905	388.873	446.894	576.914	267.305	609.366	995.296	916.51	323.729	448.11
YKL008C	LAC1	"Ceramide synthase component, involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lag1p"	2	115.532	172.669	176.777	110.146	120.406	174.94	130.746	145.114	148.441	110.317
YKL009W	MRT4	"Protein involved in mRNA turnover and ribosome assembly, localizes to the nucleolus"	7	515.142	668.93	602.166	476.522	499.226	712.283	562.722	639.917	518.252	457.072
YKL010C	UFD4	"Ubiquitin-protein ligase (E3) that interacts with Rpt4p and Rpt6p, two subunits of the 19S particle of the 26S proteasome; cytoplasmic E3 involved in the degradation of ubiquitin fusion proteins"	5	407.245	321.06	245.606	119.73	153.44	355.978	759.959	798.124	230.022	208.851
YKL011C	CCE1	"Mitochondrial cruciform cutting endonuclease, cleaves Holliday junctions formed during recombination of mitochondrial DNA"	7	967.129	642.024	763.128	903.841	856.203	722.518	907.407	894.558	850.347	1007.21
YKL013C	ARC19	"Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches"	5	338.148	281.06	240.235	524.311	227.771	552.412	532.846	720.383	230.593	679.503
YKL014C	URB1	"Nucleolar protein required for the normal accumulation of 25S and 5.8S rRNAs, associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit"	5	227.5	172.452	147.602	155.806	154.661	202.297	289.52	288.279	146.493	146.504
YKL016C	ATP7	"Subunit d of the stator stalk of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis"	67	17991.3	8365.51	9323.42	9947.62	13273.4	8213.94	11499.4	11598.8	11996.3	10667.3
YKL017C	HCS1	Hexameric DNA polymerase alpha-associated DNA helicase A involved in lagging strand DNA synthesis; contains single-stranded DNA stimulated ATPase and dATPase activities; replication protein A stimulates helicase and ATPase activities	1	59.0364	65.8547	57.3097	43.3708	63.015	82.4893	54.5252	61.5841	49.0945	37.2705
YKL018C-A	YKL018C-A	Putative protein of unknown function; identified by homology; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm	2	256.914	171.242	196.855	409.93	226.383	164.702	167.586	163.316	251.423	561.747
YKL018W	SWD2	"Subunit of the COMPASS (Set1C) complex, which methylates histone H3 on lys 4 and is involved in telomeric silencing; subunit of CPF (cleavage and polyadenylation factor), a complex involved in RNAP II transcription termination"	3	220.912	214.94	242.221	209.778	170.632	415.877	489.497	498.631	231.613	247.67
YKL019W	RAM2	Alpha subunit of both the farnesyltransferase and type I geranylgeranyltransferase that catalyze prenylation of proteins containing a CAAX consensus motif; essential protein required for membrane localization of Ras proteins and a-factor	1	113.398	126.391	136.005	119.367	113.495	144.034	114.283	151.805	127.152	126.717
YKL021C	MAK11	"Protein involved in an early, nucleolar step of 60S ribosomal subunit biogenesis; essential for cell growth and replication of killer M1 dsRNA virus; contains four beta-transducin repeats"	4	211.413	252.965	169.525	145.199	161.087	258.607	208.668	194.041	142.105	155.24
YKL023C-A	YKL023C-A	Putative protein of unknown function	1	79.9962	60.0349	73.781	106.62	79.9149	48.4101	60.7875	49.4688	82.3413	101.754
YKL024C	URA6	"Uridylate kinase, catalyzes the seventh enzymatic step in the de novo biosynthesis of pyrimidines, converting uridine monophosphate (UMP) into uridine-5'-diphosphate (UDP)"	9	467.173	639.936	768.783	479.605	550.725	754.883	473.585	476.504	804.878	648.223
YKL025C	PAN3	"Essential subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex, which acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes"	6	726.909	261.641	224.817	208.817	260.966	657.875	1254.55	1463.57	307.037	248.874
YKL026C	GPX1	Phospholipid hydroperoxide glutathione peroxidase induced by glucose starvation that protects cells from phospholipid hydroperoxides and nonphospholipid peroxides during oxidative stress	3	561.418	277.028	250.538	240.062	285.402	419.058	523.571	611.904	391.896	298.937
YKL027W	YKL027W	"Protein of unknown function, localized to the mitochondrial outer membrane"	28	2143.76	2368.1	2693.31	3355.67	3387.62	2245.17	2022.08	1720.39	2791.07	3489.43
YKL028W	TFA1	"TFIIE large subunit, involved in recruitment of RNA polymerase II to the promoter, activation of TFIIH, and promoter opening"	1	28.0889	15.8665	15.7291	12.3733	14.4327	23.9961	42.4486	51.2768	22.0008	21.9711
YKL029C	MAE1	"Mitochondrial malic enzyme, catalyzes the oxidative decarboxylation of malate to pyruvate, which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids"	30	4097.17	3111.4	4321.14	4415.4	4326.03	3370.13	3730.89	3350.56	4944.34	4782.92
YKL032C	IXR1	"Protein that binds DNA containing intrastrand cross-links formed by cisplatin, contains two HMG (high mobility group box) domains, which confer the ability to bend cisplatin-modified DNA; mediates aerobic transcriptional repression of COX5b"	1	51.8178	64.2785	85.6136	91.6465	57.9728	86.4854	63.6628	59.3379	130.088	130.758
YKL033W	TTI1	Putative protein of unknown function; subunit of the ASTRA complex which is part of the chromatin remodeling machinery; similar to S. pombe Tti1p; detected in highly purified mitochondria in high-throughput studies	1	29.9776	20.0672	24.5357	19.668	23.0453	34.9953	42.4171	35.481	26.1801	9.79477
YKL033W-A	YKL033W-A	Putative protein of unknown function; similar to uncharacterized proteins from other fungi	1	23.1586	62.2751	55.1995	32.0561	58.7786	77.795	29.3785	33.8643	52.1978	32.2402
YKL034W	TUL1	"Golgi-localized RING-finger ubiquitin ligase (E3), involved in ubiquitinating and sorting membrane proteins that contain polar transmembrane domains to multivesicular bodies for delivery to the vacuole for quality control purposes"	4	1017.56	722.611	387.784	220.58	575.946	630.172	854.213	978.041	418.148	235.859
YKL035W	UGP1	"UDP-glucose pyrophosphorylase (UGPase), catalyses the reversible formation of UDP-Glc from glucose 1-phosphate and UTP, involved in a wide variety of metabolic pathways, expression modulated by Pho85p through Pho4p"	13	1446.98	1874.94	2254.53	1271.78	1438.64	2255.64	1616.96	1532.18	1896.96	1294.1
YKL038W	RGT1	Glucose-responsive transcription factor that regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor	1	55.9936	20.5913	18.0318	21.1957	32.3366	32.1992	69.6142	72.815	23.187	20.1047
YKL039W	PTM1	"Protein of unknown function, copurifies with late Golgi vesicles containing the v-SNARE Tlg2p"	6	1276.32	809.513	455.789	289.574	593.04	800.786	960.135	1177.7	416.323	306.089
YKL040C	NFU1	"Protein involved in iron metabolism in mitochondria; similar to NifU, which is a protein required for the maturation of the Fe/S clusters of nitrogenase in nitrogen-fixing bacteria"	27	979.586	2536.12	3065.26	3943.42	3318.36	2096.33	1907.03	1342.05	2797.21	3964.28
YKL041W	VPS24	One of four subunits of the endosomal sorting complex required for transport III (ESCRT-III); forms an ESCRT-III subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway	15	3038.82	2879.47	1857.19	1194.44	2548.51	2462.52	2365.2	2916.89	1603.95	1057.89
YKL045W	PRI2	"Subunit of DNA primase, which is required for DNA synthesis and double-strand break repair"	1	47.5406	27.0687	20.8032	18.3675	17.4815	46.0638	124.203	121.421	27.4933	22.9525
YKL046C	DCW1	"Putative mannosidase, GPI-anchored membrane protein required for cell wall biosynthesis in bud formation;homologous to Dfg5p"	2	63.633	77.9246	75.8126	44.8665	66.1421	68.2419	64.6546	65.4125	55.8129	33.0191
YKL047W	YKL047W	"Putative protein of unknown function, predicted to be palmitoylated; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm"	12	902.11	1260.42	1317.62	980.823	843.798	965.849	979.393	895.394	776.758	807.798
YKL048C	ELM1	"Serine/threonine protein kinase that regulates cellular morphogenesis, septin behavior, and cytokinesis; required for the regulation of other kinases; forms part of the bud neck ring"	1	110.472	55.4062	36.4727	41.7656	65.0972	41.9839	105.914	102.044	31.3881	35.0322
YKL051W	SFK1	"Plasma membrane protein that may act together with or upstream of Stt4p to generate normal levels of the essential phospholipid PI4P, at least partially mediates proper localization of Stt4p to the plasma membrane"	4	293.056	561.938	548.087	608.525	512.081	640.148	395.214	320.604	628.29	697.055
YKL053C-A	MDM35	Mitochondrial intermembrane space protein; mutation affects mitochondrial distribution and morphology; contains twin cysteine-x9-cysteine motifs	3	207.367	349.811	300.345	471.343	330.361	249.466	257.068	234.128	434.016	643.239
YKL054C	DEF1	"RNAPII degradation factor, forms a complex with Rad26p in chromatin, enables ubiquitination and proteolysis of RNAPII present in an elongation complex; mutant is deficient in Zip1p loading onto chromosomes during meiosis"	5	435.654	1040.15	1113.05	686.588	501.071	932.224	482.007	472.038	737.93	562.242
YKL055C	OAR1	"Mitochondrial 3-oxoacyl-[acyl-carrier-protein] reductase, may comprise a type II mitochondrial fatty acid synthase along with Mct1p"	3	397.959	268.211	400.72	326.15	344.568	275.321	344.851	317.075	389.582	309.972
YKL056C	TMA19	Protein that associates with ribosomes; homolog of translationally controlled tumor protein; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and relocates to the mitochondrial outer surface upon oxidative stress	15	1959.9	2719.87	2636.11	1644.28	2297.18	2722.83	1758.13	1647.7	2211.77	1545.85
YKL057C	NUP120	"Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); required for even distribution of NPCs around the nuclear envelope, involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; the Nup84 subcomplex has a role in transcription elongation"	8	798.602	646.993	693.677	641.981	544.472	1211.54	1591.14	1735.18	666.622	628.304
YKL060C	FBA1	"Fructose 1,6-bisphosphate aldolase, required for glycolysis and gluconeogenesis; catalyzes conversion of fructose 1,6 bisphosphate to glyceraldehyde-3-P and dihydroxyacetone-P; locates to mitochondrial outer surface upon oxidative stress"	37	2600.61	5494.89	6018.53	2415.32	3161.82	5658.44	3147	2757.14	4364.68	2399.23
