Protein Id	Gene Symbol	Description	Number of peptides	2726_1	2726_2	2726_3	2726_4	2726_5	2995_1	2995_2	2995_3	2995_6	2995_7 
YHR062C	RPP1	"Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs"	2	16.7251	9.99843	8.72269	6.50869	9.88478	10.4823	11.6955	12.6875	7.03463	6.26043
YHR063C	PAN5	"2-dehydropantoate 2-reductase, part of the pantothenic acid pathway, structurally homologous to E. coli panE"	12	5.10492	9.75212	11.6209	12.8353	11.6462	10.0957	8.18564	6.26516	11.0442	13.4498
YHR064C	SSZ1	Hsp70 protein that interacts with Zuo1p (a DnaJ homolog) to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5; binds ATP	20	9.20962	11.1141	10.8873	7.15657	6.84239	13.3269	13.7213	13.7983	8.00614	5.93728
YHR065C	RRP3	"Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity"	13	16.5941	8.13048	5.81673	5.2938	7.84059	10.058	16.2072	18.1028	5.94873	6.00751
YHR067W	HTD2	"Mitochondrial 3-hydroxyacyl-thioester dehydratase involved in fatty acid biosynthesis, required for respiratory growth and for normal mitochondrial morphology"	8	10.5421	8.1448	9.51351	12.249	10.2789	8.45581	9.15585	9.50568	10.4242	11.7302
YHR068W	DYS1	"Deoxyhypusine synthase, catalyzes formation of deoxyhypusine, the first step in hypusine biosynthesis; triggers posttranslational hypusination of translation elongation factor eIF-5A and regulates its intracellular levels; tetrameric"	6	4.99579	11.989	13.5768	5.25393	7.94656	16.1712	11.6253	10.5549	11.8364	6.05012
YHR069C	RRP4	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain RNA binding domains; has similarity to human hRrp4p (EXOSC2)	1	9.15422	11.1277	9.58491	9.60813	8.58428	11.6036	11.5679	12.4295	7.53222	8.80766
YHR070W	TRM5	"tRNA(m(1)G37)methyltransferase, methylates a tRNA base adjacent to the anticodon that has a role in prevention of frameshifting; highly conserved across Archaea, Bacteria, and Eukarya"	4	5.36226	9.22146	11.5689	12.6834	12.1975	9.53897	7.80331	6.51013	11.5997	13.5143
YHR072W	ERG7	"Lanosterol synthase, an essential enzyme that catalyzes the cyclization of squalene 2,3-epoxide, a step in ergosterol biosynthesis"	8	10.201	10.0936	8.84978	10.6783	11.3287	10.9279	8.6916	11.152	8.09023	9.98698
YHR072W-A	NOP10	"Constituent of small nucleolar ribonucleoprotein particles containing H/ACA-type snoRNAs, which are required for pseudouridylation and processing of pre-18S rRNA"	2	7.72619	8.38963	12.3538	11.8161	6.502	11.6522	8.12004	8.79643	11.519	13.1245
YHR073W	OSH3	"Member of an oxysterol-binding protein family with seven members in S. cerevisiae; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability"	3	9.06012	10.1644	8.23847	10.3482	11.2005	9.10098	9.90055	9.4161	9.39859	13.1722
YHR074W	QNS1	"Glutamine-dependent NAD(+) synthetase, essential for the formation of NAD(+) from nicotinic acid adenine dinucleotide"	3	7.92572	8.28461	9.62707	7.81519	7.502	15.6422	13.3972	13.7482	8.50704	7.55072
YHR076W	PTC7	Type 2C protein phosphatase (PP2C); alternatively spliced to create two mRNA isoforms; protein from spliced form localizes to the mitochondria while the one from the unspliced form is localized to the nuclear envelope	24	5.81681	10.2682	11.6474	14.9063	12.0755	8.14046	7.17069	6.44381	10.2659	13.265
YHR077C	NMD2	Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance	2	12.2001	9.97133	8.99299	6.56161	6.63252	11.9339	16.9684	14.0688	5.8881	6.78222
YHR079C	IRE1	Serine-threonine kinase and endoribonuclease; transmembrane protein that mediates the unfolded protein response (UPR) by regulating Hac1p synthesis through HAC1 mRNA splicing; Kar2p binds inactive Ire1p and releases from it upon ER stress	5	8.59839	12.5497	11.5444	9.76223	8.39511	12.3879	7.51896	8.5631	9.69744	10.9827
YHR080C	YHR080C	"Protein of unknown function that may interact with ribosomes, based on co-purification experiments; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	5	4.44507	9.84573	12.3522	12.7672	7.33078	12.7361	6.98618	6.42186	11.165	15.9499
YHR083W	SAM35	"Essential component of the sorting and assembly machinery (SAM complex or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their insertion into the outer membrane"	12	12.0326	7.91254	8.03435	9.15625	12.1073	8.77096	11.0307	10.6939	10.7791	9.48223
YHR087W	RTC3	"Protein of unknown function involved in RNA metabolism; has structural similarity to SBDS, the human protein mutated in Shwachman-Diamond Syndrome (the yeast SBDS ortholog = SDO1); null mutation suppresses cdc13-1 temperature sensitivity"	10	4.54961	10.323	10.7872	9.45322	7.54718	15.4688	8.14181	7.09662	12.0093	14.6233
YHR088W	RPF1	"Nucleolar protein involved in the assembly and export of the large ribosomal subunit; constituent of 66S pre-ribosomal particles; contains a sigma(70)-like motif, which is thought to bind RNA"	4	11.044	12.8278	10.1613	8.58299	9.13584	12.504	10.0952	10.3243	7.46783	7.85671
YHR089C	GAR1	"Protein component of the H/ACA snoRNP pseudouridylase complex, involved in the modification and cleavage of the 18S pre-rRNA"	1	7.96847	10.611	12.149	11.6028	5.86112	11.992	8.32195	10.6824	9.77619	11.035
YHR091C	MSR1	Mitochondrial arginyl-tRNA synthetase	23	9.40956	8.78576	9.33988	12.7479	10.9047	8.24881	8.92755	8.81974	10.3988	12.4173
YHR096C	HXT5	"Hexose transporter with moderate affinity for glucose, induced in the presence of non-fermentable carbon sources, induced by a decrease in growth rate, contains an extended N-terminal domain relative to other HXTs"	13	4.40101	9.97363	13.0826	13.8767	5.7765	13.106	6.73017	5.30275	14.6102	13.1404
YHR097C	YHR097C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus	4	7.18497	10.9277	12.926	10.2259	7.24917	12.3463	8.458	7.54589	11.9277	11.2084
YHR098C	SFB3	"Component of the Sec23p-Sfb3p heterodimer of the COPII vesicle coat, required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sec24p and Sfb2p"	4	12.1322	5.35205	6.90178	5.04222	4.32275	10.4699	22.7499	22.8698	5.31108	4.84831
YHR099W	TRA1	"Subunit of SAGA and NuA4 histone acetyltransferase complexes; interacts with acidic activators (e.g., Gal4p) which leads to transcription activation; similar to human TRRAP, which is a cofactor for c-Myc mediated oncogenic transformation"	20	11.3046	8.28297	5.46126	6.23368	5.52181	10.2151	19.225	20.4585	6.11599	7.18125
YHR100C	GEP4	"Mitochondrial phosphatidylglycerophosphatase (PGP phosphatase), dephosphorylates phosphatidylglycerolphosphate to generate phosphatidylglycerol, an essential step during cardiolipin biosynthesis; null mutant is sensitive to tunicamycin, DTT"	13	13.2411	7.49491	8.55011	8.51537	11.0526	9.33968	10.9042	11.7034	10.8938	8.30486
YHR101C	BIG1	"Integral membrane protein of the endoplasmic reticulum, required for normal content of cell wall beta-1,6-glucan"	7	10.9275	11.5384	11.3513	10.3268	9.91433	9.59965	8.44834	8.56539	9.20747	10.1209
YHR102W	KIC1	"Protein kinase of the PAK/Ste20 family, required for cell integrity; physically interacts with Cdc31p (centrin), which is a component of the spindle pole body; part of the RAM network that regulates cellular polarity and morphogenesis"	3	10.7499	5.18713	6.00323	13.74	7.26403	6.28863	9.70287	8.28338	9.37006	23.4107
YHR104W	GRE3	"Aldose reductase involved in methylglyoxal, d-xylose, arabinose, and galactose metabolism; stress induced (osmotic, ionic, oxidative, heat shock, starvation and heavy metals); regulated by the HOG pathway"	15	5.97732	8.90324	11.7066	9.35974	8.85752	13.8919	8.50546	7.61546	13.6491	11.5336
YHR105W	YPT35	Endosomal protein of unknown function that contains a phox (PX) homology domain and binds to both phosphatidylinositol-3-phosphate (PtdIns(3)P) and proteins involved in ER-Golgi or vesicular transport	1	14.2506	11.647	9.79569	6.1134	8.2646	11.4587	10.8315	12.2599	8.47811	6.90051
YHR106W	TRR2	"Mitochondrial thioredoxin reductase involved in protection against oxidative stress, required with Glr1p to maintain the redox state of Trx3p; contains active-site motif (CAVC) present in prokaryotic orthologs; binds NADPH and FAD"	2	7.38021	7.0975	9.83114	13.4287	11.1087	9.97894	8.86215	6.345	11.8291	14.1386
YHR107C	CDC12	"Component of the septin ring of the mother-bud neck that is required for cytokinesis; septins recruit proteins to the neck and can act as a barrier to diffusion at the membrane, and they comprise the 10nm filaments seen with EM"	26	4.92244	8.46383	9.97881	16.7003	8.1891	9.72934	6.59711	6.50198	10.2303	18.6868
YHR108W	GGA2	"Protein that interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner to facilitate traffic through the late Golgi; binds phosphatidylinositol 4-phosphate, which plays a role in TGN localization; has homology to gamma-adaptin"	16	9.72946	9.26775	11.428	10.1992	7.67878	11.0121	9.34001	10.5251	10.0208	10.7988
YHR110W	ERP5	"Protein with similarity to Emp24p and Erv25p, member of the p24 family involved in ER to Golgi transport"	3	12.4678	9.7083	8.31979	9.84882	9.82252	9.22277	9.43218	9.58832	8.37463	13.2149
YHR111W	UBA4	Protein that activates Urm1p before its conjugation to proteins (urmylation); also acts in thiolation of the wobble base of cytoplasmic tRNAs by adenylating and then thiolating Urm1p; receives sulfur from Tum1p	5	8.86028	9.92189	10.1894	10.4176	7.61896	12.3386	11.0168	10.421	9.95465	9.2609
YHR112C	YHR112C	Protein of unknown function; localizes to the cytoplasm and nucleus; overexpression affects protein trafficking through the endocytic pathway	1	8.78706	12.6149	13.6669	8.78367	5.6869	10.7586	12.9567	10.6341	9.43088	6.68036
YHR113W	APE4	Cytoplasmic aspartyl aminopeptidase that may also function in the vacuole; CVT pathway cargo protein; cleaves unblocked N-terminal acidic amino acids from peptide substrates; forms a 12-subunit homo-oligomer; M18 metalloprotease family	11	5.57496	9.86089	9.87784	11.5364	9.97535	10.9475	8.51791	7.29363	11.6762	14.7393
YHR114W	BZZ1	"SH3 domain protein implicated in the regulation of actin polymerization, able to recruit actin polymerization machinery through its SH3 domains, colocalizes with cortical actin patches and Las17p, interacts with type I myosins"	16	8.38554	11.012	8.65254	12.5358	7.45629	10.0972	9.29041	9.23081	8.07786	15.2616
YHR116W	COX23	"Mitochondrial intermembrane space protein that functions in mitochondrial copper homeostasis, essential for functional cytochrome oxidase expression; homologous to Cox17p; contains twin cysteine-x9-cysteine motifs"	1	3.29744	9.67998	8.05894	19.0435	9.93048	4.68187	6.59208	4.12003	9.37718	25.2185
YHR117W	TOM71	Mitochondrial outer membrane protein with similarity to Tom70p; probable minor component of the TOM (translocase of outer membrane) complex responsible for recognition and import of mitochondrially directed proteins	33	4.87995	9.83921	10.8806	14.9859	11.0469	8.96903	6.75677	5.77833	10.8282	16.0352
YHR120W	MSH1	"DNA-binding protein of the mitochondria involved in repair of mitochondrial DNA, has ATPase activity and binds to DNA mismatches; has homology to E. coli MutS; transcription is induced during meiosis"	13	12.529	7.07881	7.19406	10.6742	10.6762	8.07119	9.68224	10.1388	10.0858	13.8696
YHR121W	LSM12	Protein of unknown function that may function in RNA processing; interacts with Pbp1p and Pbp4p and associates with ribosomes; contains an RNA-binding LSM domain and an AD domain; GFP-fusion protein is induced by the DNA-damaging agent MMS	10	12.949	6.05774	5.39918	3.99763	5.88995	8.97527	23.5957	23.5578	4.92155	4.65615
YHR123W	EPT1	"sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferase; not essential for viability"	2	8.38939	15.1602	9.23258	12.1044	9.79348	11.9348	7.25449	8.0645	8.0356	10.0306
YHR127W	YHR127W	Protein of unknown function; localizes to the nucleus; required for asymmetric localization of Kar9p during mitosis	5	10.4512	9.7815	9.3694	9.27584	8.566	11.9914	10.8651	11.7512	8.93828	9.01004
YHR128W	FUR1	"Uracil phosphoribosyltransferase, synthesizes UMP from uracil; involved in the pyrimidine salvage pathway"	6	9.04977	10.4961	10.9806	5.24786	7.53829	14.6835	13.3438	13.5003	10.0204	5.13941
YHR132C	ECM14	"Putative metalloprotease with similarity to the zinc carboxypeptidase family, required for normal cell wall assembly"	10	7.19303	10.5332	11.8941	10.7933	10.7387	8.94924	7.54454	8.10264	11.1797	13.0715
YHR132W-A	IGO2	Protein required for initiation of G0 program; prevents degradation of nutrient-regulated mRNAs via the 5'-3' mRNA decay pathway; phosphorylated by Rim15p; GFP protein localizes to the cytoplasm and nucleus; similar to Igo1p	2	8.62015	11.0223	13.8953	7.41666	6.91488	12.261	8.90337	10.0335	13.0185	7.91439
YHR133C	NSG1	"Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins"	2	9.37613	13.7248	11.62	9.33735	13.3187	9.8244	7.02714	7.28754	10.4748	8.00903
YHR135C	YCK1	"Palmitoylated plasma membrane-bound casein kinase I isoform; shares redundant functions with Yck2p in morphogenesis, proper septin assembly, endocytic trafficking; provides an essential function overlapping with that of Yck2p"	17	4.88053	10.588	13.1271	18.5107	6.61996	9.79262	5.85465	6.13216	8.12091	16.3734
YHR137W	ARO9	"Aromatic aminotransferase II, catalyzes the first step of tryptophan, phenylalanine, and tyrosine catabolism"	18	7.89507	15.1602	14.9917	8.51876	10.9406	11.5933	7.95985	6.6075	9.45617	6.87687
YHR138C	YHR138C	Putative protein of unknown function; has similarity to Pbi2p; double null mutant lacking Pbi2p and Yhr138p exhibits highly fragmented vacuoles	3	6.44226	11.7109	13.9266	10.7608	8.16706	12.7938	7.58879	7.0072	10.479	11.1236
YHR141C	RPL42B	"Protein component of the large (60S) ribosomal subunit, identical to Rpl42Ap and has similarity to rat L44; required for propagation of the killer toxin-encoding M1 double-stranded RNA satellite of the L-A double-stranded RNA virus"	3	8.49017	12.2047	11.291	10.2327	8.99523	12.2838	8.98347	9.44662	8.53071	9.54164
YHR144C	DCD1	Deoxycytidine monophosphate (dCMP) deaminase required for dCTP and dTTP synthesis; expression is NOT cell cycle regulated	3	8.26005	9.78559	10.0855	9.21162	8.13008	13.6315	10.7142	10.2804	9.17284	10.7283
YHR146W	CRP1	Protein that binds to cruciform DNA structures	15	7.51032	10.8726	12.0614	15.3036	8.55057	10.6557	8.21417	7.21034	8.63571	10.9857
YHR147C	MRPL6	Mitochondrial ribosomal protein of the large subunit	20	11.5101	8.23615	9.3741	10.0887	9.75176	8.33655	10.4105	9.66227	10.7608	11.8691
YHR148W	IMP3	"Component of the SSU processome, which is required for pre-18S rRNA processing, essential protein that interacts with Mpp10p and mediates interactions of Imp4p and Mpp10p with U3 snoRNA"	1	6.4832	9.23083	7.19519	9.23671	10.0074	17.7058	13.7763	12.2285	6.73553	7.40046
YHR154W	RTT107	Protein implicated in Mms22-dependent DNA repair during S phase; involved in recruiting the SMC5/6 complex to double-strand breaks; DNA damage induces phosphorylation by Mec1p at one or more SQ/TQ motifs; interacts with Mms22p and Slx4p; has four BRCT domains; has a role in regulation of Ty1 transposition	1	10.1896	6.31502	5.31208	8.19524	5.42381	11.7926	17.2152	18.4796	6.71755	10.3592
YHR155W	YSP1	Mitochondrial protein with a potential role in promoting mitochondrial fragmentation during programmed cell death in response to high levels of alpha-factor mating pheromone or the drug amiodarone	8	9.15014	10.7866	11.2137	11.0467	9.72712	10.6114	8.05702	8.11755	9.45335	11.8365
YHR158C	KEL1	"Protein required for proper cell fusion and cell morphology; functions in a complex with Kel2p to negatively regulate mitotic exit, interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate"	13	4.65096	10.0545	13.4504	15.4291	7.65973	11.4361	7.82262	7.57764	8.8493	13.0698
YHR161C	YAP1801	"Protein involved in clathrin cage assembly; binds Pan1p and clathrin; homologous to Yap1802p, member of the AP180 protein family"	4	8.78605	9.58427	10.7889	10.0904	7.12144	12.3729	10.6657	9.50974	11.0327	10.0479
YHR162W	YHR162W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion	3	12.5783	8.00944	8.13464	9.17413	10.8533	7.91452	8.9763	10.2762	10.8688	13.2144
YHR163W	SOL3	"6-phosphogluconolactonase, catalyzes the second step of the pentose phosphate pathway; weak multicopy suppressor of los1-1 mutation; homologous to Sol2p and Sol1p"	2	5.0303	12.5063	10.3412	7.49353	10.4368	16.6978	7.67205	8.92274	13.6976	7.20161
YHR165C	PRP8	"Component of the U4/U6-U5 snRNP complex, involved in the second catalytic step of splicing; mutations of human Prp8 cause retinitis pigmentosa"	3	17.3478	8.33339	6.58626	6.51627	9.59447	8.63369	15.4363	15.5123	6.26879	5.77072
YHR168W	MTG2	"Putative GTPase, member of the Obg family; peripheral protein of the mitochondrial inner membrane that associates with the large ribosomal subunit; required for mitochondrial translation, possibly via a role in ribosome assembly"	13	14.0143	7.649	8.38229	10.6457	10.9965	7.11282	10.2015	10.0024	10.7326	10.2629
YHR169W	DBP8	"ATPase, putative RNA helicase of the DEAD-box family; component of 90S preribosome complex involved in production of 18S rRNA and assembly of 40S small ribosomal subunit; ATPase activity stimulated by association with Esf2p"	2	14.1699	9.09824	7.85634	7.68472	9.23849	10.4297	12.3387	14.2334	7.14741	7.80308
YHR170W	NMD3	Protein involved in nuclear export of the large ribosomal subunit; acts as a Crm1p-dependent adapter protein for export of nascent ribosomal subunits through the nuclear pore complex	2	9.9298	11.5872	11.432	7.02898	7.11865	13.1121	12.1757	11.3529	9.11371	7.14899
YHR171W	ATG7	"Autophagy-related protein and dual specificity member of the E1 family of ubiquitin-activating enzymes; mediates the conjugation of Atg12p with Atg5p and Atg8p with phosphatidylethanolamine, required steps in autophagosome formation"	1	10.8156	4.47512	4.97043	3.78155	6.69067	10.4646	24.5853	21.9096	7.9134	4.39372
YHR172W	SPC97	Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque	1	8.83036	9.32763	7.94857	10.8593	8.9149	10.5281	10.3369	11.6306	9.96745	11.6562
YHR174W	ENO2	"Enolase II, a phosphopyruvate hydratase that catalyzes the conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression is induced in response to glucose"	42	7.14544	15.2201	16.9564	6.63365	9.26915	13.6833	7.21989	6.82628	11.5084	5.53736
YHR176W	FMO1	"Flavin-containing monooxygenase, localized to the cytoplasmic face of the ER membrane; catalyzes oxidation of biological thiols to maintain the ER redox buffer ratio for correct folding of disulfide-bonded proteins"	3	13.096	11.3128	7.74841	5.02698	11.2175	11.6795	12.871	11.6686	9.03984	6.33946
YHR179W	OYE2	"Conserved NADPH oxidoreductase containing flavin mononucleotide (FMN), homologous to Oye3p with different ligand binding and catalytic properties; may be involved in sterol metabolism, oxidative stress response, and programmed cell death"	16	6.16595	15.829	16.2483	7.77243	8.33458	14.1719	6.66319	6.92181	11.0412	6.8516
YHR181W	SVP26	"Integral membrane protein of the early Golgi apparatus and endoplasmic reticulum, involved in COP II vesicle transport; may also function to promote retention of proteins in the early Golgi compartment"	3	10.7383	11.8013	9.09821	9.76829	10.2232	11.9352	8.62423	10.9863	8.14292	8.68193
YHR182W	YHR182W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and cytoplasm	1	11.6295	6.16027	6.1647	5.83508	7.34787	10.0117	19.648	18.7483	7.32134	7.13323
YHR183W	GND1	"6-phosphogluconate dehydrogenase (decarboxylating), catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone and adaptation to oxidative stress"	27	5.27088	9.43847	8.23782	12.7715	8.98532	10.1974	7.07107	6.39699	12.8109	18.8197
YHR186C	KOG1	"Subunit of TORC1, a rapamycin-sensitive complex involved in growth control that contains Tor1p or Tor2p, Lst8p and Tco89p; contains four HEAT repeats and seven WD-40 repeats; may act as a scaffold protein to couple TOR and its effectors"	21	12.0308	12.2156	8.53475	6.29008	9.70958	12.3754	12.24	12.2129	7.79418	6.59672
YHR188C	GPI16	Transmembrane protein subunit of the glycosylphosphatidylinositol transamidase complex that adds GPIs to newly synthesized proteins; human PIG-Tp homolog	18	10.3876	12.0044	9.84866	7.91502	10.4854	11.7711	9.27916	11.4081	9.16593	7.73465
YHR189W	PTH1	"One of two (see also PTH2) mitochondrially-localized peptidyl-tRNA hydrolases; dispensable for respiratory growth on rich medium, but required for respiratory growth on minimal medium"	3	11.2526	7.84133	9.86325	10.2464	9.28139	7.92256	11.3378	9.86437	10.2895	12.1008
YHR190W	ERG9	"Farnesyl-diphosphate farnesyl transferase (squalene synthase), joins two farnesyl pyrophosphate moieties to form squalene in the sterol biosynthesis pathway"	49	12.4001	11.1344	10.3045	7.69255	10.6881	11.3543	9.98626	10.9947	8.30622	7.13885
YHR191C	CTF8	Subunit of a complex with Ctf18p that shares some subunits with Replication Factor C and is required for sister chromatid cohesion	1	13.1312	9.25745	6.64527	7.09304	6.74561	8.90599	18.5395	17.6083	6.45983	5.61387
YHR192W	YHR192W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and is induced in response to the DNA-damaging agent MMS	2	10.0768	15.3655	12.6556	6.22401	11.2425	13.2876	8.33507	8.27628	8.58691	5.94973
YHR193C	EGD2	"Alpha subunit of the heteromeric nascent polypeptide-associated complex (NAC) involved in protein sorting and translocation, associated with cytoplasmic ribosomes"	11	8.18389	15.3265	15.9719	6.37652	7.73825	15.2192	9.59993	8.38803	9.7631	3.43268
YHR194W	MDM31	"Mitochondrial inner membrane protein with similarity to Mdm32p, required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1, MDM10, MDM12, and MDM34"	12	13.6608	9.9137	8.59801	8.712	11.3891	9.07526	10.3594	10.3695	9.67006	8.25213
YHR195W	NVJ1	"Nuclear envelope protein, anchored to the nuclear inner membrane, that interacts with the vacuolar membrane protein Vac8p to promote formation of nucleus-vacuole junctions during piecemeal microautophagy of the nucleus (PMN)"	5	8.63156	13.1649	13.6088	9.68664	10.5247	10.1089	6.27042	6.7127	11.0148	10.2766
YHR197W	RIX1	"Essential component of the Rix1 complex (Rix1p, Ipi1p, Ipi3p) that is required for processing of ITS2 sequences from 35S pre-rRNA; Rix1 complex associates with Mdn1p in pre-60S ribosomal particles"	1	11.6327	11.3933	8.96662	10.5773	9.6728	12.8962	7.40255	8.81269	8.71942	9.92631
YHR198C	AIM18	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss"	44	12.4578	8.64512	8.34851	9.74053	11.0707	8.34841	10.1405	10.8908	9.384	10.9736
YHR199C	AIM46	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss"	26	15.068	7.0869	8.33239	8.04276	11.3772	8.68311	11.4073	11.3616	9.78739	8.85331
YHR200W	RPN10	Non-ATPase base subunit of the 19S regulatory particle (RP) of the 26S proteasome; N-terminus plays a role in maintaining the structural integrity of the RP; binds selectively to polyubiquitin chains; homolog of the mammalian S5a protein	2	8.83918	10.3372	9.72362	6.74849	7.68628	15.415	12.7515	12.5612	9.60844	6.32909
YHR201C	PPX1	"Exopolyphosphatase, hydrolyzes inorganic polyphosphate (poly P) into Pi residues; located in the cytosol, plasma membrane, and mitochondrial matrix"	7	9.2483	10.3439	10.6645	7.8717	9.50618	12.4672	11.6068	10.0098	10.2678	8.01387
YHR202W	YHR202W	"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole, while HA-tagged protein is found in the soluble fraction, suggesting cytoplasmic localization"	6	7.95269	10.4039	10.721	10.4394	10.3607	7.96609	8.72916	8.95897	10.6753	13.793
YHR203C	RPS4B	Protein component of the small (40S) ribosomal subunit; identical to Rps4Ap and has similarity to rat S4 ribosomal protein	32	9.74992	11.6164	10.9019	9.29808	9.3816	12.2194	9.4012	9.62572	8.8698	8.93602
YHR205W	SCH9	"Protein kinase involved in transcriptional activation of osmostress-responsive genes; regulates G1 progression, cAPK activity, nitrogen activation of the FGM pathway; involved in life span regulation; homologous to mammalian Akt/PKB"	4	19.1293	11.2556	6.1472	3.92069	11.4747	9.84056	13.5997	13.5942	6.77338	4.26465
YHR206W	SKN7	Nuclear response regulator and transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; part of a branched two-component signaling system; required for optimal induction of heat-shock genes in response to oxidative stress; involved in osmoregulation	1	8.44123	7.94741	9.40527	11.9457	5.84343	9.83504	10.8342	10.1752	12.325	13.2475
YHR207C	SET5	"Zinc-finger protein of unknown function, contains one canonical and two unusual fingers in unusual arrangements; deletion enhances replication of positive-strand RNA virus"	1	10.0017	7.74418	6.98085	3.86089	6.40197	12.5973	21.9092	20.0282	7.47321	3.0025
YHR208W	BAT1	"Mitochondrial branched-chain amino acid (BCAA) aminotransferase, preferentially involved in BCAA biosynthesis; homolog of murine ECA39; highly expressed during logarithmic phase and repressed during stationary phase"	76	4.8405	8.46813	10.8988	15.5162	12.5539	8.76761	7.78503	5.55904	11.0183	14.5924
YHR209W	CRG1	mRNA binding protein and putative S-adenosylmethionine-dependent methyltransferase; mediates cantharidin resistance	1	12.9142	9.74319	10.003	5.45447	8.98892	11.2275	13.8693	12.8359	9.29045	5.673
YHR216W	IMD2	"Inosine monophosphate dehydrogenase, catalyzes the rate-limiting step in GTP biosynthesis, expression is induced by mycophenolic acid resulting in resistance to the drug, expression is repressed by nutrient limitatio"	19	12.1548	16.5404	14.8619	5.25956	8.62542	10.5853	9.2426	10.5805	8.35563	3.79389
YIL001W	YIL001W	Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm	5	12.5854	5.2364	4.75325	4.49504	5.83119	9.75038	21.3218	21.8905	6.71732	7.41871
YIL002C	INP51	"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase, synaptojanin-like protein with an N-terminal Sac1 domain, plays a role in phosphatidylinositol 4,5-bisphosphate homeostasis and in endocytosis; null mutation confers cold-tolerant growth"	7	13.6807	7.48	5.99225	6.23675	6.66166	11.7402	17.9086	17.6031	6.64476	6.05192
YIL004C	BET1	Type II membrane protein required for vesicular transport between the endoplasmic reticulum and Golgi complex; v-SNARE with similarity to synaptobrevins	2	14.7867	7.57362	7.99855	6.4224	12.191	8.98862	11.051	11.8136	9.43227	9.74227
YIL005W	EPS1	"ER protein with chaperone and co-chaperone activity, involved in retention of resident ER proteins; has a role in recognizing proteins targeted for ER-associated degradation (ERAD), member of the protein disulfide isomerase family"	40	16.6429	12.8545	7.59656	4.56337	9.14416	10.8363	11.8709	13.5455	7.10671	5.83914
YIL006W	YIA6	"Mitochondrial NAD+ transporter, involved in the transport of NAD+ into the mitochondria (see also YEA6); member of the mitochondrial carrier subfamily; disputed role as a pyruvate transporter; has putative mouse and human orthologs"	7	13.4963	7.3356	7.62382	9.28871	10.724	9.24333	10.671	11.268	10.3069	10.0422
YIL007C	NAS2	Proteasome-interacting protein involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); similar to mammalian proteasomal modulator subunit; non-essential gene; interacts with Rpn4p	1	7.58372	12.3799	15.3964	5.92734	6.71744	12.9151	11.8515	12.5009	11.617	3.11071
